;intézmény megyéje;intézmény városa;vizsgázó évfolyama;vizsgázó képzési típusa;vizsgázó neme;vizsgázó képzési munkarendje;vizsgatárgy neve;vizsga szintje;vizsga fajtája;vizsgamentesség;vizsga nyelve;érdemjegy;össz százalék;össz pontszám;vizsgázó részvétele;I. feleletválasztós kérdéssor;II. esszé: tartalom;II. esszé:  kifejtés módja;III. összetett feladatok;írásbeli pontszám;mérés és tételkifejtés: tartalmi helyesség;mérés és tételkifejtés: felépítés, kifejtés;szóbeli pontszám;év;szint;időszak;egy téma kifejtése kísérlettel vagy méréssel: tartalom;egy téma kifejtése kísérlettel vagy méréssel: felépítés, kifejtés;II. összetett feladatok
17838;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;elõrehozott;-;magyar;5.0;80.0;121.0;megjelent;30.0;;;;61.0;;;60.0;2012;K;ősz;55.0;5.0;31.0
17839;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;elõrehozott;-;magyar;5.0;95.0;143.0;megjelent;38.0;;;;83.0;;;60.0;2012;K;ősz;55.0;5.0;45.0
17840;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;56.0;84.0;megjelent;14.0;;;;37.0;;;47.0;2012;K;ősz;42.0;5.0;23.0
17841;Fejér;Sárbogárd;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;40.0;60.0;megjelent;16.0;;;;29.0;;;31.0;2012;K;ősz;28.0;3.0;13.0
17842;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;91.0;137.0;megjelent;32.0;;;;81.0;;;56.0;2012;K;ősz;52.0;4.0;49.0
17843;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;69.0;104.0;megjelent;18.0;;;;47.0;;;57.0;2012;K;ősz;53.0;4.0;29.0
17844;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;88.0;133.0;megjelent;34.0;;;;73.0;;;60.0;2012;K;ősz;55.0;5.0;39.0
17845;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;70.0;106.0;megjelent;20.0;;;;50.0;;;56.0;2012;K;ősz;52.0;4.0;30.0
17846;Fejér;Székesfehérvár;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;66.0;99.0;megjelent;22.0;;;;39.0;;;60.0;2012;K;ősz;55.0;5.0;17.0
17847;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;2.0;30.0;45.0;megjelent;22.0;;;;25.0;;;20.0;2012;K;ősz;17.0;3.0;3.0
17848;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;52.0;78.0;megjelent;18.0;;;;26.0;;;52.0;2012;K;ősz;47.0;5.0;8.0
17849;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;51.0;77.0;megjelent;16.0;;;;32.0;;;45.0;2012;K;ősz;41.0;4.0;16.0
17850;Fejér;Székesfehérvár;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;2.0;26.0;40.0;megjelent;16.0;;;;17.0;;;23.0;2012;K;ősz;18.0;5.0;1.0
17851;Fejér;Székesfehérvár;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;50.0;76.0;megjelent;20.0;;;;24.0;;;52.0;2012;K;ősz;47.0;5.0;4.0
17852;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;58.0;88.0;megjelent;28.0;;;;46.0;;;42.0;2012;K;ősz;37.0;5.0;18.0
17853;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;40.0;61.0;megjelent;14.0;;;;25.0;;;36.0;2012;K;ősz;32.0;4.0;11.0
17854;Fejér;Székesfehérvár;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;18.0;;;;35.0;;;55.0;2012;K;ősz;50.0;5.0;17.0
17855;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;46.0;69.0;megjelent;12.0;;;;22.0;;;47.0;2012;K;ősz;43.0;4.0;10.0
17856;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;78.0;117.0;megjelent;26.0;;;;57.0;;;60.0;2012;K;ősz;55.0;5.0;31.0
17857;Fejér;Dunaújváros;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;68.0;103.0;megjelent;26.0;;;;43.0;;;60.0;2012;K;ősz;55.0;5.0;17.0
17858;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;77.0;116.0;megjelent;24.0;;;;56.0;;;60.0;2012;K;ősz;55.0;5.0;32.0
17859;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;63.0;95.0;megjelent;16.0;;;;35.0;;;60.0;2012;K;ősz;55.0;5.0;19.0
17860;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;46.0;70.0;megjelent;26.0;;;;37.0;;;33.0;2012;K;ősz;31.0;2.0;11.0
17861;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;54.0;81.0;megjelent;18.0;;;;31.0;;;50.0;2012;K;ősz;45.0;5.0;13.0
17862;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;90.0;136.0;megjelent;34.0;;;;81.0;;;55.0;2012;K;ősz;51.0;4.0;47.0
17863;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;77.0;116.0;megjelent;28.0;;;;64.0;;;52.0;2012;K;ősz;48.0;4.0;36.0
17864;Fejér;Székesfehérvár;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;81.0;122.0;megjelent;22.0;;;;62.0;;;60.0;2012;K;ősz;55.0;5.0;40.0
17865;Fejér;Székesfehérvár;13.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;92.0;138.0;megjelent;32.0;;;;78.0;;;60.0;2012;K;ősz;55.0;5.0;46.0
17866;Fejér;Székesfehérvár;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;22.0;;;;49.0;;;41.0;2012;K;ősz;38.0;3.0;27.0
17867;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;120.0;megjelent;24.0;;;;61.0;;;59.0;2012;K;ősz;54.0;5.0;37.0
17868;Fejér;Székesfehérvár;12.0;gimnázium;nõ;nappali;fizika;közép;javító;-;magyar;5.0;84.0;127.0;megjelent;18.0;;;;67.0;;;60.0;2012;K;ősz;55.0;5.0;49.0
17869;Fejér;Székesfehérvár;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;52.0;78.0;megjelent;14.0;;;;25.0;;;53.0;2012;K;ősz;49.0;4.0;11.0
17870;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;62.0;93.0;megjelent;22.0;;;;34.0;;;59.0;2012;K;ősz;54.0;5.0;12.0
17871;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;75.0;113.0;megjelent;22.0;;;;54.0;;;59.0;2012;K;ősz;55.0;4.0;32.0
17872;Fejér;Székesfehérvár;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;84.0;127.0;megjelent;32.0;;;;67.0;;;60.0;2012;K;ősz;55.0;5.0;35.0
17873;Fejér;Dunaújváros;12.0;gimnázium;férfi;felnõttoktatás, esti/levelezõ;fizika;közép;rendes;-;magyar;4.0;64.0;97.0;megjelent;12.0;;;;37.0;;;60.0;2012;K;ősz;55.0;5.0;25.0
17874;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;elõrehozott;-;magyar;3.0;53.0;80.0;megjelent;28.0;;;;39.0;;;41.0;2012;K;ősz;37.0;4.0;11.0
17875;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;elõrehozott;-;magyar;4.0;63.0;95.0;megjelent;24.0;;;;47.0;;;48.0;2012;K;ősz;45.0;3.0;23.0
17876;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;72.0;108.0;megjelent;18.0;;;;50.0;;;58.0;2012;K;ősz;53.0;5.0;32.0
17877;Fejér;Dunaújváros;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;71.0;107.0;megjelent;20.0;;;;47.0;;;60.0;2012;K;ősz;55.0;5.0;27.0
17878;Fejér;Dunaújváros;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;54.0;82.0;megjelent;16.0;;;;31.0;;;51.0;2012;K;ősz;46.0;5.0;15.0
17879;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;74.0;112.0;megjelent;26.0;;;;52.0;;;60.0;2012;K;ősz;55.0;5.0;26.0
17880;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;63.0;95.0;megjelent;12.0;;;;35.0;;;60.0;2012;K;ősz;55.0;5.0;23.0
17881;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;68.0;102.0;megjelent;24.0;;;;44.0;;;58.0;2012;K;ősz;53.0;5.0;20.0
17882;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;76.0;115.0;megjelent;26.0;;;;55.0;;;60.0;2012;K;ősz;55.0;5.0;29.0
17883;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;76.0;115.0;megjelent;26.0;;;;57.0;;;58.0;2012;K;ősz;54.0;4.0;31.0
17884;Fejér;Dunaújváros;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;56.0;84.0;megjelent;22.0;;;;40.0;;;44.0;2012;K;ősz;40.0;4.0;18.0
17885;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;49.0;74.0;megjelent;8.0;;;;20.0;;;54.0;2012;K;ősz;49.0;5.0;12.0
17886;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;70.0;106.0;megjelent;20.0;;;;49.0;;;57.0;2012;K;ősz;52.0;5.0;29.0
17887;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;83.0;125.0;megjelent;30.0;;;;68.0;;;57.0;2012;K;ősz;52.0;5.0;38.0
17888;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;93.0;140.0;megjelent;30.0;;;;80.0;;;60.0;2012;K;ősz;55.0;5.0;50.0
17889;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;92.0;138.0;megjelent;30.0;;;;78.0;;;60.0;2012;K;ősz;55.0;5.0;48.0
17890;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;elõrehozott;-;magyar;5.0;95.0;143.0;megjelent;36.0;;;;83.0;;;60.0;2012;K;ősz;55.0;5.0;47.0
17891;Fejér;Székesfehérvár;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;;;;nem jelent meg;;;;;;;;;2012;K;ősz;;;
17892;Fejér;Székesfehérvár;13.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;82.0;123.0;megjelent;20.0;;;;63.0;;;60.0;2012;K;ősz;55.0;5.0;43.0
17893;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;46.0;70.0;megjelent;6.0;;;;25.0;;;45.0;2012;K;ősz;41.0;4.0;19.0
17894;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;50.0;76.0;megjelent;12.0;;;;28.0;;;48.0;2012;K;ősz;44.0;4.0;16.0
17895;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;54.0;81.0;megjelent;18.0;;;;32.0;;;49.0;2012;K;ősz;45.0;4.0;14.0
17896;Fejér;Székesfehérvár;12.0;gimnázium;nõ;nappali;fizika;közép;elõrehozott;-;magyar;4.0;60.0;91.0;megjelent;18.0;;;;37.0;;;54.0;2012;K;ősz;49.0;5.0;19.0
17897;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;1.0;18.0;27.0;nem jelent meg;;;;;;;;;2012;K;ősz;;;
17898;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;83.0;125.0;megjelent;24.0;;;;65.0;;;60.0;2012;K;ősz;55.0;5.0;41.0
17899;Fejér;Székesfehérvár;12.0;szakközép;nõ;nappali;fizika;közép;elõrehozott;-;magyar;3.0;54.0;82.0;megjelent;24.0;;;;34.0;;;48.0;2012;K;ősz;45.0;3.0;10.0
17900;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;71.0;107.0;megjelent;22.0;;;;49.0;;;58.0;2012;K;ősz;53.0;5.0;27.0
17901;Fejér;Székesfehérvár;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;48.0;73.0;megjelent;24.0;;;;37.0;;;36.0;2012;K;ősz;33.0;3.0;13.0
17902;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;46.0;69.0;megjelent;14.0;;;;30.0;;;39.0;2012;K;ősz;36.0;3.0;16.0
17903;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;69.0;104.0;megjelent;20.0;;;;44.0;;;60.0;2012;K;ősz;55.0;5.0;24.0
17904;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;69.0;104.0;megjelent;16.0;;;;44.0;;;60.0;2012;K;ősz;55.0;5.0;28.0
17905;Fejér;Székesfehérvár;13.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;2.0;21.0;32.0;megjelent;12.0;;;;17.0;;;15.0;2012;K;ősz;14.0;1.0;5.0
17906;Fejér;Székesfehérvár;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;18.0;;;;43.0;;;47.0;2012;K;ősz;43.0;4.0;25.0
17907;Fejér;Székesfehérvár;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;2.0;24.0;37.0;megjelent;16.0;;;;26.0;;;11.0;2012;K;ősz;18.0;3.0;10.0
17908;Fejér;Székesfehérvár;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;40.0;61.0;megjelent;14.0;;;;31.0;;;30.0;2012;K;ősz;27.0;3.0;17.0
17909;Fejér;Székesfehérvár;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;2.0;34.0;52.0;megjelent;18.0;;;;24.0;;;28.0;2012;K;ősz;25.0;3.0;6.0
17910;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;70.0;106.0;megjelent;24.0;;;;56.0;;;50.0;2012;K;ősz;46.0;4.0;32.0
17911;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;14.0;;;;43.0;;;47.0;2012;K;ősz;44.0;3.0;29.0
17912;Fejér;Székesfehérvár;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;72.0;108.0;megjelent;20.0;;;;48.0;;;60.0;2012;K;ősz;55.0;5.0;28.0
17913;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;64.0;97.0;megjelent;16.0;;;;37.0;;;60.0;2012;K;ősz;55.0;5.0;21.0
17914;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;54.0;81.0;megjelent;12.0;;;;24.0;;;57.0;2012;K;ősz;52.0;5.0;12.0
17915;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;50.0;75.0;megjelent;16.0;;;;32.0;;;43.0;2012;K;ősz;39.0;4.0;16.0
17916;Fejér;Székesfehérvár;;gimnázium;nõ;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;4.0;63.0;95.0;megjelent;16.0;;;;35.0;;;60.0;2012;K;ősz;55.0;5.0;19.0
17917;Fejér;Dunaújváros;;-;férfi;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;4.0;72.0;109.0;megjelent;34.0;;;;60.0;;;49.0;2012;K;ősz;45.0;4.0;26.0
17918;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;;;;nem jelent meg;;;;;;;;;2012;K;ősz;;;
17919;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;94.0;142.0;megjelent;34.0;;;;84.0;;;58.0;2012;K;ősz;53.0;5.0;50.0
17920;Fejér;Székesfehérvár;;szakközép;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;;;;nem jelent meg;;;;;;;;;2012;K;ősz;;;
17921;Fejér;Dunaújváros;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;40.0;60.0;megjelent;6.0;;;;24.0;;;36.0;2012;K;ősz;34.0;2.0;18.0
17922;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;67.0;101.0;megjelent;24.0;;;;41.0;;;60.0;2012;K;ősz;55.0;5.0;17.0
17923;Fejér;Dunaújváros;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;14.0;;;;31.0;;;59.0;2012;K;ősz;54.0;5.0;17.0
17924;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;96.0;144.0;megjelent;36.0;;;;84.0;;;60.0;2012;K;ősz;55.0;5.0;48.0
17925;Fejér;Dunaújváros;;-;nõ;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;1.0;30.0;45.0;nem jelent meg;;;;;;;;;2012;K;ősz;;;
17926;Fejér;Székesfehérvár;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;120.0;megjelent;22.0;;;;60.0;;;60.0;2012;K;ősz;55.0;5.0;38.0
17927;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;90.0;136.0;megjelent;28.0;;;;76.0;;;60.0;2012;K;ősz;55.0;5.0;48.0
17928;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;2.0;38.0;57.0;megjelent;18.0;;;;24.0;;;33.0;2012;K;ősz;30.0;3.0;6.0
17929;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;45.0;68.0;megjelent;24.0;;;;36.0;;;32.0;2012;K;ősz;28.0;4.0;12.0
17930;Fejér;Dunaújváros;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;82.0;123.0;megjelent;22.0;;;;69.0;;;54.0;2012;K;ősz;49.0;5.0;47.0
17931;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;82.0;124.0;megjelent;34.0;;;;78.0;;;46.0;2012;K;ősz;41.0;5.0;44.0
17932;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;70.0;105.0;megjelent;24.0;;;;51.0;;;54.0;2012;K;ősz;49.0;5.0;27.0
17933;Fejér;Dunaújváros;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;69.0;104.0;megjelent;28.0;;;;44.0;;;60.0;2012;K;ősz;55.0;5.0;16.0
17934;Fejér;Dunaújváros;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;42.0;63.0;megjelent;20.0;;;;31.0;;;32.0;2012;K;ősz;29.0;3.0;11.0
17935;Fejér;Dunaújváros;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;41.0;62.0;megjelent;18.0;;;;23.0;;;39.0;2012;K;ősz;36.0;3.0;5.0
17936;Fejér;Dunaújváros;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;3.0;40.0;60.0;megjelent;18.0;;;;26.0;;;34.0;2012;K;ősz;32.0;2.0;8.0
17937;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;84.0;127.0;megjelent;30.0;;;;76.0;;;51.0;2012;K;ősz;46.0;5.0;46.0
17938;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;68.0;102.0;megjelent;28.0;;;;54.0;;;48.0;2012;K;ősz;44.0;4.0;26.0
17939;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;66.0;100.0;megjelent;30.0;;;;54.0;;;46.0;2012;K;ősz;42.0;4.0;24.0
17940;Fejér;Székesfehérvár;;-;férfi;nincs tanulói jogviszonya;fizika;közép;kiegészítõ;-;magyar;5.0;88.0;132.0;megjelent;26.0;;;;72.0;;;60.0;2012;K;ősz;55.0;5.0;46.0
17941;Fejér;Dunaújváros;12.0;gimnázium;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;16.0;;;;31.0;;;59.0;2012;K;ősz;54.0;5.0;15.0
17942;Fejér;Székesfehérvár;13.0;-;nõ;nappali;fizika;közép;ismétlõ;-;magyar;1.0;9.0;14.0;nem jelent meg;;;;;;;;;2012;K;ősz;;;
17943;Fejér;Dunaújváros;12.0;szakközép;nõ;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;91.0;megjelent;14.0;;;;31.0;;;60.0;2012;K;ősz;55.0;5.0;17.0
17944;Fejér;Dunaújváros;13.0;-;nõ;nappali;fizika;közép;kiegészítõ;-;magyar;3.0;43.0;65.0;megjelent;20.0;;;;30.0;;;35.0;2012;K;ősz;32.0;3.0;10.0
17945;Fejér;Székesfehérvár;12.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;72.0;109.0;megjelent;16.0;;;;51.0;;;58.0;2012;K;ősz;53.0;5.0;35.0
17946;Fejér;Székesfehérvár;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;78.0;118.0;megjelent;30.0;;;;58.0;;;60.0;2012;K;ősz;55.0;5.0;28.0
17947;Fejér;Székesfehérvár;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;angol;4.0;70.0;106.0;megjelent;20.0;;;;54.0;;;52.0;2012;K;ősz;47.0;5.0;34.0
17948;Fejér;Székesfehérvár;1.0;-;férfi;nappali;fizika;közép;kiegészítõ;-;magyar;3.0;48.0;73.0;megjelent;24.0;;;;35.0;;;38.0;2012;K;ősz;34.0;4.0;11.0
17949;Fejér;Székesfehérvár;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;91.0;137.0;megjelent;30.0;;;;77.0;;;60.0;2012;K;ősz;55.0;5.0;47.0
17950;Fejér;Székesfehérvár;13.0;gimnázium;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;75.0;113.0;megjelent;28.0;;;;58.0;;;55.0;2012;K;ősz;51.0;4.0;30.0
17951;Fejér;Székesfehérvár;13.0;-;férfi;nappali;fizika;közép;kiegészítõ;-;magyar;3.0;55.0;83.0;megjelent;18.0;;;;37.0;;;46.0;2012;K;ősz;42.0;4.0;19.0
17952;Fejér;Székesfehérvár;12.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;77.0;116.0;megjelent;26.0;;;;56.0;;;60.0;2012;K;ősz;55.0;5.0;30.0
17953;Fejér;Székesfehérvár;13.0;-;férfi;nappali;fizika;közép;ismétlõ;-;magyar;4.0;78.0;117.0;megjelent;26.0;;;;57.0;;;60.0;2012;K;ősz;55.0;5.0;31.0
17954;Fejér;Székesfehérvár;;gimnázium;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;;;;nem jelent meg;;;;;;;;;2012;K;ősz;;;
17955;Gyõr-Moson-Sopron;Gyõr;;-;férfi;nincs tanulói jogviszonya;fizika;közép;ismétlõ;-;magyar;4.0;74.0;112.0;megjelent;30.0;;;;55.0;;;57.0;2012;K;ősz;52.0;5.0;25.0
17956;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;5.0;80.0;120.0;megjelent;24.0;;;;61.0;;;59.0;2012;K;ősz;54.0;5.0;37.0
17957;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;52.0;79.0;megjelent;18.0;;;;45.0;;;34.0;2012;K;ősz;31.0;3.0;27.0
17958;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;91.0;megjelent;18.0;;;;57.0;;;34.0;2012;K;ősz;31.0;3.0;39.0
17959;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;45.0;68.0;megjelent;14.0;;;;30.0;;;38.0;2012;K;ősz;34.0;4.0;16.0
17960;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;63.0;95.0;megjelent;16.0;;;;40.0;;;55.0;2012;K;ősz;51.0;4.0;24.0
17961;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;61.0;92.0;megjelent;8.0;;;;37.0;;;55.0;2012;K;ősz;50.0;5.0;29.0
17962;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;4.0;60.0;90.0;megjelent;28.0;;;;45.0;;;45.0;2012;K;ősz;42.0;3.0;17.0
17963;Gyõr-Moson-Sopron;Gyõr;13.0;szakközép;férfi;nappali;fizika;közép;rendes;-;magyar;3.0;48.0;73.0;megjelent;18.0;;;;39.0;;;34.0;2012;K;ősz;31.0;3.0;21.0
17964;Gyõr-Moson-Sopron;Sopron;11.0;szakközép;nõ;nappali;fizika;közép;elõrehozott;-;magyar;4.0;60.0;91.0;megjelent;14.0;;;;35.0;;;56.0;2012;K;ősz;51.0;5.0;21.0
17965;Gyõr-Moson-Sopron;Sopron;11.0;szakközép;férfi;nappali;fizika;közép;elõrehozott;-;magyar;5.0;83.0;125.0;megjelent;30.0;;;;65.0;;;60.0;2012;K;ősz;55.0;5.0;35.0
