# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-07 06:49:31 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646500 POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646500
#            TS   parameter     Description
#         69928       00060     Discharge, cubic feet per second
#         69929       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	69928_00060	69928_00060_cd	69929_00065	69929_00065_cd
USGS	01646500	2019-12-22 12:15	EST	10300	A	4.01	A
USGS	01646500	2019-12-22 12:30	EST	10300	A	4.01	A
USGS	01646500	2019-12-22 12:45	EST	10300	A	4.01	A
USGS	01646500	2019-12-22 13:15	EST	10200	A	4.00	A
USGS	01646500	2019-12-22 13:30	EST	10200	A	4.00	A
USGS	01646500	2019-12-22 13:45	EST	10200	A	4.00	A
USGS	01646500	2019-12-22 14:00	EST	10100	A	3.99	A
USGS	01646500	2019-12-22 14:15	EST	10100	A	3.99	A
USGS	01646500	2019-12-22 14:30	EST	10100	A	3.99	A
USGS	01646500	2019-12-22 14:45	EST	10000	A	3.98	A
USGS	01646500	2019-12-22 15:00	EST	10000	A	3.98	A
USGS	01646500	2019-12-22 15:15	EST	10000	A	3.98	A
USGS	01646500	2019-12-22 15:30	EST	10000	A	3.98	A
USGS	01646500	2019-12-22 15:45	EST	9900	A	3.97	A
USGS	01646500	2019-12-22 16:00	EST	9900	A	3.97	A
USGS	01646500	2019-12-22 16:15	EST	9810	A	3.96	A
USGS	01646500	2019-12-22 16:30	EST	9910	A	3.97	A
USGS	01646500	2019-12-22 16:45	EST	9810	A	3.96	A
USGS	01646500	2019-12-22 17:00	EST	9810	A	3.96	A
USGS	01646500	2019-12-22 17:15	EST	9810	A	3.96	A
USGS	01646500	2019-12-22 17:30	EST	9710	A	3.95	A
USGS	01646500	2019-12-22 17:45	EST	9710	A	3.95	A
USGS	01646500	2019-12-22 18:00	EST	9710	A	3.95	A
USGS	01646500	2019-12-22 18:15	EST	9710	A	3.95	A
USGS	01646500	2019-12-22 18:30	EST	9710	A	3.95	A
USGS	01646500	2019-12-22 18:45	EST	9710	A	3.95	A
USGS	01646500	2019-12-22 19:00	EST	9620	A	3.94	A
USGS	01646500	2019-12-22 19:15	EST	9620	A	3.94	A
USGS	01646500	2019-12-22 19:30	EST	9620	A	3.94	A
USGS	01646500	2019-12-22 19:45	EST	9620	A	3.94	A
USGS	01646500	2019-12-22 20:00	EST	9520	A	3.93	A
USGS	01646500	2019-12-22 20:15	EST	9520	A	3.93	A
USGS	01646500	2019-12-22 20:30	EST	9520	A	3.93	A
USGS	01646500	2019-12-22 20:45	EST	9520	A	3.93	A
USGS	01646500	2019-12-22 21:00	EST	9520	A	3.93	A
USGS	01646500	2019-12-22 21:15	EST	9520	A	3.93	A
USGS	01646500	2019-12-22 21:30	EST	9520	A	3.93	A
USGS	01646500	2019-12-22 21:45	EST	9430	A	3.92	A
USGS	01646500	2019-12-22 22:00	EST	9430	A	3.92	A
USGS	01646500	2019-12-22 22:15	EST	9430	A	3.92	A
USGS	01646500	2019-12-22 22:30	EST	9430	A	3.92	A
USGS	01646500	2019-12-22 22:45	EST	9430	A	3.92	A
USGS	01646500	2019-12-22 23:00	EST	9430	A	3.92	A
USGS	01646500	2019-12-22 23:15	EST	9340	A	3.91	A
USGS	01646500	2019-12-22 23:30	EST	9340	A	3.91	A
USGS	01646500	2019-12-22 23:45	EST	9340	A	3.91	A
USGS	01646500	2019-12-23 00:00	EST	9340	A	3.91	A
USGS	01646500	2019-12-23 00:15	EST	9340	A	3.91	A
USGS	01646500	2019-12-23 00:30	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 00:45	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 01:00	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 01:15	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 01:30	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 01:45	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 02:00	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 02:15	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 02:30	EST	9240	A	3.90	A
USGS	01646500	2019-12-23 02:45	EST	9150	A	3.89	A
USGS	01646500	2019-12-23 03:00	EST	9150	A	3.89	A
USGS	01646500	2019-12-23 03:15	EST	9150	A	3.89	A
USGS	01646500	2019-12-23 03:30	EST	9150	A	3.89	A
USGS	01646500	2019-12-23 03:45	EST	9150	A	3.89	A
USGS	01646500	2019-12-23 04:00	EST	9150	A	3.89	A
USGS	01646500	2019-12-23 04:15	EST	9150	A	3.89	A
USGS	01646500	2019-12-23 04:30	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 04:45	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 05:00	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 05:15	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 05:30	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 05:45	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 06:00	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 06:15	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 06:30	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 06:45	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 07:00	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 07:15	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 07:30	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 07:45	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 08:00	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 08:15	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 08:30	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 08:45	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 09:00	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 09:15	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 09:30	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 09:45	EST	9060	A	3.88	A
USGS	01646500	2019-12-23 10:00	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 10:15	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 10:30	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 10:45	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 11:00	EST	8870	A	3.86	A
USGS	01646500	2019-12-23 11:15	EST	8970	A	3.87	A
USGS	01646500	2019-12-23 11:30	EST	8870	A	3.86	A
USGS	01646500	2019-12-23 11:45	EST	8870	A	3.86	A
USGS	01646500	2019-12-23 12:00	EST	8870	A	3.86	A
USGS	01646500	2019-12-23 12:15	EST	8870	A	3.86	A
USGS	01646500	2019-12-23 12:30	EST	8780	A	3.85	A
USGS	01646500	2019-12-23 12:45	EST	8780	A	3.85	A
USGS	01646500	2019-12-23 13:00	EST	8780	A	3.85	A
USGS	01646500	2019-12-23 13:15	EST	8690	A	3.84	A
USGS	01646500	2019-12-23 13:30	EST	8690	A	3.84	A
USGS	01646500	2019-12-23 13:45	EST	8690	A	3.84	A
USGS	01646500	2019-12-23 14:00	EST	8690	A	3.84	A
USGS	01646500	2019-12-23 14:15	EST	8690	A	3.84	A
USGS	01646500	2019-12-23 14:30	EST	8690	A	3.84	A
USGS	01646500	2019-12-23 14:45	EST	8690	A	3.84	A
USGS	01646500	2019-12-23 15:00	EST	8600	A	3.83	A
USGS	01646500	2019-12-23 15:15	EST	8600	A	3.83	A
USGS	01646500	2019-12-23 15:30	EST	8600	A	3.83	A
USGS	01646500	2019-12-23 15:45	EST	8600	A	3.83	A
USGS	01646500	2019-12-23 16:00	EST	8600	A	3.83	A
USGS	01646500	2019-12-23 16:15	EST	8600	A	3.83	A
USGS	01646500	2019-12-23 16:30	EST	8510	A	3.82	A
USGS	01646500	2019-12-23 16:45	EST	8510	A	3.82	A
USGS	01646500	2019-12-23 17:00	EST	8510	A	3.82	A
USGS	01646500	2019-12-23 17:15	EST	8510	A	3.82	A
USGS	01646500	2019-12-23 17:30	EST	8420	A	3.81	A
USGS	01646500	2019-12-23 17:45	EST	8510	A	3.82	A
USGS	01646500	2019-12-23 18:00	EST	8420	A	3.81	A
USGS	01646500	2019-12-23 18:15	EST	8420	A	3.81	A
USGS	01646500	2019-12-23 18:30	EST	8420	A	3.81	A
USGS	01646500	2019-12-23 18:45	EST	8330	A	3.80	A
USGS	01646500	2019-12-23 19:00	EST	8420	A	3.81	A
USGS	01646500	2019-12-23 19:15	EST	8330	A	3.80	A
USGS	01646500	2019-12-23 19:30	EST	8330	A	3.80	A
USGS	01646500	2019-12-23 19:45	EST	8330	A	3.80	A
USGS	01646500	2019-12-23 20:00	EST	8330	A	3.80	A
USGS	01646500	2019-12-23 20:15	EST	8330	A	3.80	A
USGS	01646500	2019-12-23 20:30	EST	8250	A	3.79	A
USGS	01646500	2019-12-23 20:45	EST	8250	A	3.79	A
USGS	01646500	2019-12-23 21:00	EST	8250	A	3.79	A
USGS	01646500	2019-12-23 21:15	EST	8250	A	3.79	A
USGS	01646500	2019-12-23 21:30	EST	8250	A	3.79	A
USGS	01646500	2019-12-23 21:45	EST	8160	A	3.78	A
USGS	01646500	2019-12-23 22:00	EST	8250	A	3.79	A
USGS	01646500	2019-12-23 22:15	EST	8160	A	3.78	A
USGS	01646500	2019-12-23 22:30	EST	8070	A	3.77	A
USGS	01646500	2019-12-23 22:45	EST	8160	A	3.78	A
USGS	01646500	2019-12-23 23:00	EST	8160	A	3.78	A
USGS	01646500	2019-12-23 23:15	EST	8160	A	3.78	A
USGS	01646500	2019-12-23 23:30	EST	8070	A	3.77	A
USGS	01646500	2019-12-23 23:45	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 00:00	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 00:15	EST	8160	A	3.78	A
USGS	01646500	2019-12-24 00:30	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 00:45	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 01:00	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 01:15	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 01:30	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 01:45	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 02:00	EST	8070	A	3.77	A
USGS	01646500	2019-12-24 02:15	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 02:30	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 02:45	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 03:00	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 03:15	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 03:30	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 03:45	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 04:00	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 04:15	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 04:30	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 04:45	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 05:00	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 05:15	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 05:30	EST	7980	A	3.76	A
USGS	01646500	2019-12-24 05:45	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 06:00	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 06:15	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 06:30	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 06:45	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 07:00	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 07:15	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 07:30	EST	7900	A	3.75	A
USGS	01646500	2019-12-24 07:45	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 08:00	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 08:15	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 08:30	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 08:45	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 09:00	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 09:15	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 09:30	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 09:45	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 10:00	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 10:15	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 10:30	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 10:45	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 11:00	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 11:15	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 11:30	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 11:45	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 12:00	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 12:15	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 12:30	EST	7810	A	3.74	A
USGS	01646500	2019-12-24 12:45	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 13:00	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 13:15	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 13:30	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 13:45	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 14:00	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 14:15	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 14:30	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 14:45	EST	7640	A	3.72	A
USGS	01646500	2019-12-24 15:00	EST	7640	A	3.72	A
USGS	01646500	2019-12-24 15:15	EST	7730	A	3.73	A
USGS	01646500	2019-12-24 15:30	EST	7640	A	3.72	A
USGS	01646500	2019-12-24 15:45	EST	7640	A	3.72	A
USGS	01646500	2019-12-24 16:00	EST	7640	A	3.72	A
USGS	01646500	2019-12-24 16:15	EST	7640	A	3.72	A
USGS	01646500	2019-12-24 16:30	EST	7640	A	3.72	A
USGS	01646500	2019-12-24 16:45	EST	7560	A	3.71	A
USGS	01646500	2019-12-24 17:00	EST	7560	A	3.71	A
USGS	01646500	2019-12-24 17:15	EST	7560	A	3.71	A
USGS	01646500	2019-12-24 17:30	EST	7560	A	3.71	A
USGS	01646500	2019-12-24 17:45	EST	7560	A	3.71	A
USGS	01646500	2019-12-24 18:00	EST	7560	A	3.71	A
USGS	01646500	2019-12-24 18:15	EST	7560	A	3.71	A
USGS	01646500	2019-12-24 18:30	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 18:45	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 19:00	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 19:15	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 19:30	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 19:45	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 20:00	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 20:15	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 20:30	EST	7470	A	3.70	A
USGS	01646500	2019-12-24 20:45	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 21:00	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 21:15	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 21:30	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 21:45	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 22:00	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 22:15	EST	7390	A	3.69	A
USGS	01646500	2019-12-24 22:30	EST	7300	A	3.68	A
USGS	01646500	2019-12-24 22:45	EST	7300	A	3.68	A
USGS	01646500	2019-12-24 23:00	EST	7310	A	3.68	A
USGS	01646500	2019-12-24 23:15	EST	7310	A	3.68	A
USGS	01646500	2019-12-24 23:30	EST	7310	A	3.68	A
USGS	01646500	2019-12-24 23:45	EST	7310	A	3.68	A
USGS	01646500	2019-12-25 00:00	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 00:15	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 00:30	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 00:45	EST	7310	A	3.68	A
USGS	01646500	2019-12-25 01:00	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 01:15	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 01:30	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 01:45	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 02:00	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 02:15	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 02:30	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 02:45	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 03:00	EST	7220	A	3.67	A
USGS	01646500	2019-12-25 03:15	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 03:30	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 03:45	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 04:00	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 04:15	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 04:30	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 04:45	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 05:00	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 05:15	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 05:30	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 05:45	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 06:00	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 06:15	EST	7140	A	3.66	A
USGS	01646500	2019-12-25 06:30	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 06:45	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 07:00	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 07:15	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 07:30	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 07:45	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 08:00	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 08:15	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 08:30	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 08:45	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 09:00	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 09:15	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 09:30	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 09:45	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 10:00	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 10:15	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 10:30	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 10:45	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 11:00	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 11:15	EST	7060	A	3.65	A
USGS	01646500	2019-12-25 11:30	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 11:45	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 12:00	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 12:15	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 12:30	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 12:45	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 13:00	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 13:30	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 13:45	EST	6980	A	3.64	A
USGS	01646500	2019-12-25 14:00	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 14:15	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 14:30	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 14:45	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 15:00	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 15:15	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 15:30	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 15:45	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 16:00	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 16:15	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 16:30	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 16:45	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 17:00	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 17:15	EST	6810	A	3.62	A
USGS	01646500	2019-12-25 17:30	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 17:45	EST	6900	A	3.63	A
USGS	01646500	2019-12-25 18:00	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 18:15	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 18:30	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 18:45	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 19:00	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 19:15	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 19:30	EST	6730	A	3.61	A
USGS	01646500	2019-12-25 19:45	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 20:00	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 20:15	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 20:30	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 20:45	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 21:00	EST	6730	A	3.61	A
USGS	01646500	2019-12-25 21:15	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 21:30	EST	6740	A	3.61	A
USGS	01646500	2019-12-25 21:45	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 22:00	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 22:15	EST	6740	A	3.61	A
USGS	01646500	2019-12-25 22:30	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 22:45	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 23:00	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 23:15	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 23:30	EST	6820	A	3.62	A
USGS	01646500	2019-12-25 23:45	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 00:00	EST	6820	A	3.62	A
USGS	01646500	2019-12-26 00:15	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 00:30	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 00:45	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 01:00	EST	6820	A	3.62	A
USGS	01646500	2019-12-26 01:15	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 01:30	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 01:45	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 02:00	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 02:15	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 02:30	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 02:45	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 03:00	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 03:15	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 03:30	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 03:45	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 04:00	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 04:15	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 04:30	EST	6740	A	3.61	A
USGS	01646500	2019-12-26 04:45	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 05:00	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 05:15	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 05:30	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 05:45	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 06:00	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 06:15	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 06:30	EST	6660	A	3.60	A
USGS	01646500	2019-12-26 06:45	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 07:00	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 07:15	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 07:30	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 07:45	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 08:00	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 08:15	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 08:30	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 08:45	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 09:00	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 09:15	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 09:30	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 09:45	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 10:00	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 10:15	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 10:30	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 10:45	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 11:00	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 11:15	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 11:30	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 11:45	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 12:00	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 12:15	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 12:30	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 12:45	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 13:00	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 13:15	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 13:30	EST	6580	A	3.59	A
USGS	01646500	2019-12-26 13:45	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 14:00	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 14:15	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 14:30	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 14:45	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 15:00	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 15:15	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 15:30	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 15:45	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 16:00	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 16:15	EST	6500	A	3.58	A
USGS	01646500	2019-12-26 16:30	EST	6420	A	3.57	A
USGS	01646500	2019-12-26 16:45	EST	6420	A	3.57	A
USGS	01646500	2019-12-26 17:00	EST	6420	A	3.57	A
USGS	01646500	2019-12-26 17:15	EST	6420	A	3.57	A
USGS	01646500	2019-12-26 17:30	EST	6420	A	3.57	A
USGS	01646500	2019-12-26 17:45	EST	6420	A	3.57	A
USGS	01646500	2019-12-26 18:00	EST	6420	A	3.57	A
USGS	01646500	2019-12-26 18:15	EST	6420	A	3.57	A
